1763055113.0891757,7,up,Maintain controlled motion.
1763055113.1737313,7,up,Maintain controlled motion.
1763055113.310773,7,up,Maintain controlled motion.
1763055113.4198475,7,up,Maintain controlled motion.
1763055113.4961412,7,up,Maintain controlled motion.
1763055113.564701,7,up,Maintain controlled motion.
1763055113.6510022,7,up,Maintain controlled motion.
1763055113.7143216,7,up,Maintain controlled motion.
1763055113.7865674,7,up,Maintain controlled motion.
1763055113.851887,7,up,Maintain controlled motion.
1763055113.9254055,7,up,Maintain controlled motion.
1763055114.0040014,7,up,Maintain controlled motion.
1763055114.0851436,7,up,Maintain controlled motion.
1763055114.1627727,7,up,Maintain controlled motion.
1763055114.2358,7,up,Maintain controlled motion.
1763055114.312007,7,up,Maintain controlled motion.
1763055114.3850768,7,up,Maintain controlled motion.
1763055114.4532938,7,up,Maintain controlled motion.
1763055114.5378623,7,up,Maintain controlled motion.
1763055114.6307154,7,up,Maintain controlled motion.
1763055114.6957357,7,up,Maintain controlled motion.
1763055114.8087263,7,up,Maintain controlled motion.
1763055114.937373,7,up,Maintain controlled motion.
1763055115.0384414,7,up,Maintain controlled motion.
1763055115.1203396,7,up,Maintain controlled motion.
1763055115.194452,7,up,Maintain controlled motion.
1763055115.275557,7,up,Maintain controlled motion.
1763055115.3579583,7,up,Maintain controlled motion.
1763055115.4407055,7,up,Maintain controlled motion.
1763055115.5144129,7,up,Maintain controlled motion.
1763055115.620614,7,up,Maintain controlled motion.
1763055115.7348905,7,up,Maintain controlled motion.
1763055115.835164,7,up,Maintain controlled motion.
1763055115.9097426,7,up,Maintain controlled motion.
1763055115.9924603,7,up,Maintain controlled motion.
1763055116.0744812,7,up,Maintain controlled motion.
1763055116.1542354,7,up,Maintain controlled motion.
1763055116.239703,7,up,Maintain controlled motion.
1763055116.322645,7,up,Maintain controlled motion.
1763055116.4071872,7,up,Maintain controlled motion.
1763055116.4845064,7,up,Maintain controlled motion.
1763055116.5531108,7,up,Maintain controlled motion.
1763055116.6315022,7,up,Maintain controlled motion.
1763055116.7081666,7,up,Maintain controlled motion.
1763055116.7889037,7,up,Maintain controlled motion.
1763055116.8686268,7,up,Maintain controlled motion.
1763055116.937859,7,up,Maintain controlled motion.
1763055117.0217154,7,up,Maintain controlled motion.
1763055117.0930011,7,up,Maintain controlled motion.
1763055117.180711,7,up,Maintain controlled motion.
1763055117.2551043,7,up,Maintain controlled motion.
1763055117.339773,7,up,Maintain controlled motion.
1763055117.415966,7,up,Maintain controlled motion.
1763055117.4929018,7,up,Maintain controlled motion.
1763055117.611856,7,up,Maintain controlled motion.
1763055117.6816645,7,up,Maintain controlled motion.
1763055117.7577007,7,down,Great depth! Press up.
1763055117.8438947,7,down,Maintain controlled motion.
1763055117.9184127,8,up,Extend fully to lockout.
1763055118.000565,8,up,Extend fully to lockout.
1763055118.0751004,8,up,Extend fully to lockout.
1763055118.1544394,8,up,Extend fully to lockout.
1763055118.2253523,8,up,Extend fully to lockout.
1763055118.3124475,8,up,Maintain controlled motion.
1763055118.3947814,8,up,Maintain controlled motion.
1763055118.455726,8,up,Extend fully to lockout.
1763055118.5568225,8,up,Maintain controlled motion.
1763055118.6464484,8,down,Great depth! Press up.
1763055118.724414,8,down,Great depth! Press up.
1763055118.7992392,8,down,Great depth! Press up.
1763055118.8747237,8,down,Maintain controlled motion.
1763055118.9524317,8,down,Maintain controlled motion.
1763055119.0182698,8,down,Maintain controlled motion.
1763055119.0956461,9,up,Extend fully to lockout.
1763055119.1781838,9,up,Extend fully to lockout.
1763055119.258461,9,up,Extend fully to lockout.
1763055119.3483582,9,up,Extend fully to lockout.
1763055119.421693,9,up,Extend fully to lockout.
1763055119.4928532,9,up,Extend fully to lockout.
1763055119.5771568,9,up,Extend fully to lockout.
1763055119.650691,9,up,Extend fully to lockout.
1763055119.7561922,9,up,Extend fully to lockout.
1763055119.8157406,9,up,Extend fully to lockout.
1763055119.8988404,9,up,Extend fully to lockout.
1763055119.9960783,9,up,Extend fully to lockout.
1763055120.0711534,9,up,Extend fully to lockout.
1763055120.1408565,9,up,Extend fully to lockout.
1763055120.258145,9,up,Extend fully to lockout.
1763055120.321811,9,up,Extend fully to lockout.
1763055120.4045608,9,up,Extend fully to lockout.
